item,category,count_sizes,number_count,fraction_upper_words,fraction_upper_start_words,special_char_count,has_volume,has_weight,has_uk_size,has_area,has_color,spaces,has_cm,has_m,has_xn,has_french_combinations,item_processed
Self Tie Back Midi Dress in Lime - UK10,2,0,2,0.125,0.875,9,False,False,False,False,True,9,False,False,False,False,self tie back midi dress lime uk
Kitty Shock Case - iPhone XR / 11,2,0,2,0.1666666666666666,0.6666666666666666,9,False,False,False,False,False,8,False,False,False,False,kitty shock case iphone xr
Halfords - Click and Collect Croydon Windmill Road,2,0,0,0.0,0.8571428571428571,8,False,False,False,False,False,8,False,False,False,False,halfords click collect croydon windmill road
Gathered Flutter Sleeve Maxi Dress,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,gathered flutter sleeve maxi dress
BLACK WOODEN FRAME (50x70),1,0,4,0.75,0.75,5,False,False,False,True,True,4,False,False,True,False,black wooden frame
ASOS DESIGN long sleeve oversized shirt in abstract sketchy print,0,0,0,0.2,0.2,9,False,False,False,False,False,10,False,False,False,False,asos design long sleeve oversized shirt abstract sketchy print
*Izabel London Cobalt Blue Bodycon Dress,0,0,0,0.0,0.8333333333333334,6,False,False,False,False,True,6,False,False,False,False,izabel london cobalt blue bodycon dress
SDP-1 Portable Digital Piano by Gear4music + Stand and Headphones,2,0,2,0.1111111111111111,0.7777777777777778,11,False,False,False,False,False,10,False,True,False,False,sdp portable digital piano gearmusic stand headphones
Vax Platinum SmartWash Carpet Cleaner,1,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,vax platinum smartwash carpet cleaner
adidas Adicolor 3-Stripes Leggings,0,0,1,0.0,0.5,4,False,False,False,False,False,4,False,False,False,False,adidas adicolor stripes leggings
x1 adidas Trainers Adidas Trimm Trab Trainers Navy/Soft Yellow Size: 10,0,0,3,0.0,0.7272727272727273,12,False,False,False,False,True,11,False,False,True,False,adidas trainers adidas trimm trab trainers navysoft yellow size
lacoste tan court-master trainers UK 8,0,0,1,0.2,0.2,6,False,False,True,False,False,6,False,False,False,False,lacoste tan court master trainers uk
Germ-X UV Hot Towel Warmer & Sterilizer,1,0,0,0.1666666666666666,1.0,8,False,False,False,False,False,7,False,False,False,False,germ uv hot towel warmer sterilizer
9 Heads/Bouquet Silk Rose European Style Artificial Flower High Quality Bouquet Fake Flowers Wedding Home Party Christmas Decoration (without Vase),1,0,1,0.0,0.9473684210526316,22,False,False,False,False,False,20,False,False,False,True,headsbouquet silk rose european style artificial flower high quality bouquet fake flowers wedding home party christmas decoration without vase
ASOS DESIGN mini dress with batwing sleeve and wrap waist in Khaki satin,0,0,0,0.1538461538461538,0.2307692307692307,12,False,False,False,False,False,13,False,False,False,False,asos design mini dress batwing sleeve wrap waist khaki satin
Halfords - Click and Collect Doncaster,2,0,0,0.0,0.8,6,False,False,False,False,False,6,False,False,False,False,halfords click collect doncaster
MYGEL by Mylee Gel Polish - Disco Ball,2,0,0,0.1428571428571428,0.8571428571428571,8,False,False,False,False,False,8,False,False,False,False,mygel mylee gel polish disco ball
Basic Khaki Jersey Bralet,0,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,basic khaki jersey bralet
BRING THE LIGHT BRUSH TRIO,2,0,0,1.0,1.0,4,False,False,False,False,False,5,False,False,False,False,bring light brush trio
Makeup Revolution Body Perfecting Makeup Remover Cloth,2,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,True,makeup revolution body perfecting makeup remover cloth
x2 Nuby Coverall Banana Bib Colour or Design: Pink,2,0,1,0.0,0.7777777777777778,9,False,False,False,False,True,9,False,False,True,False,nuby coverall banana bib colour design pink
Tall Puff Sleeve Dobby Mesh Crop Top,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,tall puff sleeve dobby mesh crop top
ASOS DESIGN cropped oversized t-shirt with drawstring hem and half zip with colour block,0,0,0,0.1428571428571428,0.1428571428571428,14,False,False,False,False,False,14,False,False,False,False,asos design cropped oversized shirt drawstring hem half zip colour block
Leopard Print Cap Sleeve Bodysuit,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,leopard print cap sleeve bodysuit
Double Mattress Hypoallergenic High Density Foam,1,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,double mattress hypoallergenic high density foam
The Ritual of Holi Eau de Toilette - Eau So Sunny!,2,0,0,0.0,0.8,12,False,False,False,False,False,11,False,False,False,True,ritual holi eau de toilette eau sunny
"Set of 2 Margot Dining Chairs, Pine Green Velvet",1,0,1,0.0,0.875,9,False,False,False,False,True,9,False,False,False,False,set margot dining chairs pine green velvet
1pcs/2pcs/ 10/100LED Solar Power Light PIR Motion Sensor Security Outdoor Garden Wall Lamp,1,0,7,0.1538461538461538,0.8461538461538461,15,False,False,False,False,False,13,False,False,False,False,pcspcs led solar power light pir motion sensor security outdoor garden wall lamp
Black strapless ruffle bodycon maxi dress 10 Black,0,0,2,0.0,0.25,7,False,False,False,False,True,8,False,False,False,False,black strapless ruffle bodycon maxi dress black
A.Kjaerbede Bate unisex round sunglasses in brown,0,0,0,0.0,0.2857142857142857,7,False,False,False,False,True,7,False,False,False,False,akjaerbede bate unisex round sunglasses brown
HOT LIPS 2 LIPSTICK - VIVA LA VERGARA,2,0,1,1.0,1.0,8,False,False,False,False,False,8,False,False,False,False,hot lips lipstick viva la vergara
Self Tie Shoulder Polka Dot Fishtail Dress,2,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,self tie shoulder polka dot fishtail dress
Aveda Sap Moss Weightless Hydration Conditioner 200ml,2,0,3,0.0,0.8571428571428571,6,True,False,False,False,False,7,False,True,False,False,aveda sap moss weightless hydration conditioner ml
Converse Chuck Taylor All Star Ox,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,converse chuck taylor star ox
COLLUSION Unisex wide leg joggers in jersey knit in charcoal co-ord,0,0,0,0.0909090909090909,0.1818181818181818,11,False,False,False,False,False,11,False,False,False,False,collusion unisex wide leg joggers jersey knit charcoal co ord
Popular Lil Peep Poster Retro Kraftpaper Rapper Poster Art Painting Funny Fancy Wall Sticker for Coffee House Bar,1,0,0,0.0,0.9444444444444444,17,False,False,False,False,False,18,False,False,False,False,popular lil peep poster retro kraftpaper rapper poster art painting funny fancy wall sticker coffee house bar
Highams Seersucker Duvet Set - White,1,0,0,0.0,1.0,6,False,False,False,False,True,6,False,False,False,False,highams seersucker duvet set white
Cream Woven Corset Waist Detail Hook & Eye Cropped Blazer,0,0,0,0.0,1.0,10,False,False,False,False,False,10,False,False,False,False,cream woven corset waist detail hook eye cropped blazer
Fleshman Jacquard Pencil Pleat Room Darkening Curtains,1,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,fleshman jacquard pencil pleat room darkening curtains
Cheek to Chic - Pillow Talk Intense,1,0,0,0.0,0.8333333333333334,7,False,False,False,False,False,7,False,False,False,False,cheek chic pillow talk intense
BSD Aero Pro Rim - Polished,2,0,0,0.2,1.0,6,False,False,False,False,False,6,False,False,False,False,bsd aero pro rim polished
1.00ct (1x 6.5mm) Round Moissanite Set Single Stone Ring - 9ct Yellow Gold / Truly Pure (GH Near Colourless),0,0,7,0.0588235294117647,0.7058823529411765,26,False,False,False,False,True,19,False,True,False,False,ct mm round moissanite set single stone ring ct yellow gold truly pure gh near colourless
ASOS 4505 icon legging with bum sculpt seam detail,0,0,4,0.1111111111111111,0.1111111111111111,8,False,False,False,False,False,9,False,False,False,False,asos icon legging bum sculpt seam detail
Baby Girl Leggings - 6M,0,0,1,0.25,0.75,5,False,False,False,False,False,5,False,False,False,False,baby girl leggings
Kids Minecraft UT Graphic T-Shirt,0,0,0,0.2,1.0,5,False,False,False,False,False,5,False,False,False,False,kids minecraft ut graphic shirt
Form Fitted Long Sleeve Crop Top,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,form fitted long sleeve crop top
Lingadore padded lace bra in black,0,0,0,0.0,0.1666666666666666,5,False,False,False,False,True,6,False,False,False,False,lingadore padded lace bra black
Reclaimed Vintage inspired ribbed flare in black,1,0,0,0.0,0.2857142857142857,6,False,False,False,False,True,7,False,False,False,False,reclaimed vintage inspired ribbed flare black
Nike white court borough low 2 trainers toddler UK 3.5,2,0,3,0.1111111111111111,0.2222222222222222,10,False,False,True,False,True,10,False,False,False,False,nike white court borough low trainers toddler uk
ASOS DESIGN ultimate linen suit shorts,0,0,0,0.3333333333333333,0.3333333333333333,5,False,False,False,False,False,6,False,False,False,False,asos design ultimate linen suit shorts
Lovehoney Wickedly Powerful Love Egg Vibrator Purple,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,lovehoney wickedly powerful love egg vibrator purple
Boat in the lake Poster (21x30 cm (A4)),1,0,5,0.125,0.25,11,False,False,False,True,False,8,False,False,True,False,boat lake poster cm
Barry M Under The Sea Nail Polish - Sea Turtle,2,1,0,0.0,1.0,10,False,False,False,False,False,10,False,False,False,False,barry sea nail polish sea turtle
Cream cut out long sleeve fluffy jumper 14 Cream,0,0,2,0.0,0.2222222222222222,8,False,False,False,False,False,9,False,False,False,False,cream cut long sleeve fluffy jumper cream
Halfords - Click and Collect Great Yarmouth,2,0,0,0.0,0.8333333333333334,7,False,False,False,False,False,7,False,False,False,False,halfords click collect great yarmouth
White Floral Ruffle Asymmetric Hem Midi Dress,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,white floral ruffle asymmetric hem midi dress
Tall Beige Houndstooth Knit Sweater Vest,2,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,tall beige houndstooth knit sweater vest
Skincare: The Ultimate No-Nonsense Guide,2,0,0,0.0,1.0,6,False,False,False,False,False,5,False,False,False,False,skincare ultimate nonsense guide
x1 Boutique Royal Palm Leaf Metallic Shimmer Heavy Weight Vinyl Quartz Silver Grey Wallpaper,1,0,1,0.0,0.9285714285714286,13,False,False,False,False,True,14,False,False,True,False,boutique royal palm leaf metallic shimmer heavy weight vinyl quartz silver grey wallpaper
Caron Pour Un Homme Eau de Toilette Spray 125ml,2,0,3,0.0,0.7777777777777778,8,True,False,False,False,False,9,False,True,False,True,caron pour un homme eau de toilette spray ml
Pink Tram Poster (50x70 cm),1,0,4,0.0,0.6,6,False,False,False,True,True,5,False,False,True,False,pink tram poster cm
ASOS DESIGN long sleeve tipped pique polo shirt in navy,0,0,0,0.2,0.2,9,False,False,False,False,True,10,False,False,False,False,asos design long sleeve tipped pique polo shirt navy
x2 Paco Rabanne 1 Million Priv Eau De Parfum 100ml Spray,2,0,5,0.0,0.8,10,True,False,False,False,False,11,False,True,True,True,paco rabanne million priv eau de parfum ml spray
White Wash Candlestick Large - White,1,0,0,0.0,1.0,6,False,False,False,False,True,6,False,False,False,False,white wash candlestick large white
New Look polka dot frill blouse in black pattern,0,0,0,0.0,0.2222222222222222,8,False,False,False,False,True,9,False,False,False,False,new look polka dot frill blouse black pattern
Oban Raffia Wicker/Rattan Basket,1,0,0,0.0,1.0,4,False,False,False,False,False,4,False,False,False,False,oban raffia wickerrattan basket
Red Daisy Ruffle High Neck Blouse,0,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,red daisy ruffle high neck blouse
Sally Hansen Strengthening Nail Polish Remover 236ml,2,0,3,0.0,0.8571428571428571,6,True,False,False,False,False,7,False,True,False,False,sally hansen strengthening nail polish remover ml
Bamboo Forest Poster (21x30 cm (A4)),1,0,5,0.1666666666666666,0.5,9,False,False,False,True,False,6,False,False,True,False,bamboo forest poster cm
Magnolia Drawing No2 (50x70),1,0,5,0.0,0.75,5,False,False,False,True,False,4,False,False,True,False,magnolia drawing
converse burgundy all star lo trainers UK 7.5,0,0,2,0.125,0.125,8,False,False,True,False,False,8,False,False,False,False,converse burgundy star lo trainers uk
Slouchy Shaft Knee Boots,0,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,slouchy shaft knee boots
Only & Sons oversized heavy textured stripe t-shirt in navy,0,0,0,0.0,0.2222222222222222,11,False,False,False,False,True,10,False,False,False,False,sons oversized heavy textured stripe shirt navy
1001 Troubleshooter Carpet Stain Remover 500ml,1,0,7,0.0,0.6666666666666666,5,True,False,False,False,False,6,False,True,False,False,troubleshooter carpet stain remover ml
Natural Selenite Mountain Top Candle Holder,1,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,natural selenite mountain top candle holder
Mojave Ghost Eau de Parfum,2,0,0,0.0,0.8,4,False,False,False,False,False,5,False,False,False,True,mojave ghost eau de parfum
PRO.conceal HD High Definition Concealer GC973 Creamy Beige 8g,2,0,4,0.2222222222222222,0.8888888888888888,9,False,True,False,False,False,9,False,False,False,False,proconceal hd high definition concealer gc creamy beige
White Polka Dot Puff Sleeve Ribbed Top - Irisa,0,0,0,0.0,1.0,9,False,False,False,False,True,9,False,False,False,False,white polka dot puff sleeve ribbed top irisa
TALL Washed Black Ripped Jamie Jeans,0,0,0,0.1666666666666666,1.0,5,False,False,False,False,True,6,False,False,False,False,tall washed black ripped jamie jeans
Mushroom Dream Poster (21x30 cm (A4)),1,0,5,0.1666666666666666,0.5,9,False,False,False,True,False,6,False,False,True,False,mushroom dream poster cm
iets frans... Animal BF Cardigan,0,0,0,0.2,0.6,7,False,False,False,False,False,5,False,False,False,False,iets frans animal bf cardigan
Grey detachable hood bomber jacket M Grey,0,1,0,0.0,0.3333333333333333,6,False,False,False,False,True,7,False,False,False,False,grey detachable hood bomber jacket grey
Gymshark Training Leggings - Light Green - Medium,0,0,0,0.0,1.0,9,False,False,False,False,True,8,False,False,False,False,gymshark training leggings light green medium
Dr Denim Li straight leg mid rise jeans in washed black,0,0,0,0.0,0.2727272727272727,10,False,False,False,False,True,11,False,False,False,False,dr denim li straight leg mid rise jeans washed black
Halo Ready Made Blockout Eyelet Curtains Pink - 66'' x 54'',1,0,4,0.0,0.7777777777777778,15,False,False,False,False,True,11,False,False,False,False,halo ready made blockout eyelet curtains pink
Pokemon - Shining Fates Mad Party Pin Box (Galarian Mr Mime),2,0,0,0.0,0.9,13,False,False,False,False,False,11,False,False,False,False,pokemon shining fates mad party pin box galarian mr mime
Surf Van Poster (30x40 cm),1,0,4,0.0,0.6,6,False,False,False,True,False,5,False,False,True,False,surf van poster cm
Girls silver colour stud earring multipack One Size Silver,0,0,0,0.0,0.4444444444444444,8,False,False,False,False,True,9,False,False,False,False,girls silver colour stud earring multipack one size silver
ASOS DESIGN plunge unitard with skinny straps in black,0,0,0,0.2222222222222222,0.2222222222222222,8,False,False,False,False,True,9,False,False,False,False,asos design plunge unitard skinny straps black
crocs green classic clog trainers toddler UK 9,2,0,1,0.1428571428571428,0.1428571428571428,7,False,False,True,False,True,8,False,False,False,False,crocs green classic clog trainers toddler uk
Henley White Leather Ottoman Storage Bed - King Size Ottoman Only,1,0,0,0.0,1.0,11,False,False,False,False,True,11,False,False,False,False,henley white leather ottoman storage bed king size ottoman
Best Day of Your Life (30x40),1,0,4,0.0,0.6666666666666666,7,False,False,False,True,False,6,False,False,True,False,best day life
Halfords - Click and Collect Kirkcaldy,2,0,0,0.0,0.8,6,False,False,False,False,False,6,False,False,False,False,halfords click collect kirkcaldy
Waffle Rib Button Through Mini Dress,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,waffle rib button mini dress
Hollywood Style Make Up Mirror 14 Bulbs Sliver,1,0,2,0.0,0.875,7,False,False,False,False,False,8,False,False,False,False,hollywood style make mirror bulbs sliver
ASOS DESIGN boxy sweat with wide sleeve in black,0,0,0,0.2222222222222222,0.2222222222222222,8,False,False,False,False,True,9,False,False,False,False,asos design boxy sweat wide sleeve black
IndestructiCable ™ - Red - iPhone,2,0,0,0.0,0.6666666666666666,8,False,False,False,False,True,6,False,False,False,False,indestructicable red iphone
Button Front Woven Cami Dress,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,button front woven cami dress
ASOS DESIGN Nadiya embellished barely there heeled sandals in pink,0,0,0,0.2,0.3,9,False,False,False,False,True,10,False,False,False,False,asos design nadiya embellished barely heeled sandals pink
x1 Moda In Pelle Illansi Nude Leather Size: EU 38 / UK 5,0,0,4,0.1818181818181818,0.8181818181818182,14,False,False,True,False,False,13,False,False,True,True,moda pelle illansi nude leather size eu uk
Thick 16 1 Piece Curly Clip In Hair Extensions,2,0,3,0.0,0.875,8,False,False,False,False,False,9,False,False,False,False,thick piece curly clip hair extensions
x1 Cabin Bed with Slide  Tent in Hello Kitty Design Wood Finish: Classic White,1,0,1,0.0,0.7857142857142857,15,False,False,False,False,True,14,False,False,True,False,cabin bed slide tent hello kitty design wood finish classic white
10PCS Purple Pink Blue Chinese Wisteria Seeds Floribunda Wisteria Vine Home Decor DIY,1,0,2,0.1538461538461538,0.9230769230769232,12,False,False,False,False,True,13,False,False,False,False,pcs purple pink blue chinese wisteria seeds floribunda wisteria vine home decor diy
Ditsy Floral Ruched Front Strappy Skater Dress,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,ditsy floral ruched front strappy skater dress
Gymshark Adapt Marl Seamless Sports Bra - Orange - Small,0,0,0,0.0,1.0,11,False,False,False,False,False,10,False,False,False,False,gymshark adapt marl seamless sports bra orange small
Diana 5 Seater Sofa Set,1,0,1,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,diana seater sofa set
x1 Arthouse Luxury Wave Foil Metallic Shimmer Vintage Textured Wallpaper 294502  Sample Request,1,0,7,0.0,0.8461538461538461,13,False,False,False,False,True,13,False,False,True,False,arthouse luxury wave foil metallic shimmer vintage textured wallpaper sample request
Fix Oil Control Makeup Fixing Spray 100ml,2,0,3,0.0,0.8571428571428571,6,True,False,False,False,False,7,False,True,False,True,fix oil control makeup fixing spray ml
ASOS DESIGN Maternity cami jumpsuit with gathered bodice,0,0,0,0.25,0.375,7,False,False,False,False,True,8,False,False,False,False,asos design maternity cami jumpsuit gathered bodice
35B Colour Burst Artistry Eyeshadow Palette,2,0,2,0.1666666666666666,0.8333333333333334,5,False,False,False,False,False,6,False,False,False,False,colour burst artistry eyeshadow palette
St. Tropez Self Tan Dual Sided Tanning Mitt,2,0,0,0.0,1.0,8,False,False,False,False,False,8,False,False,False,False,st tropez self tan dual sided tanning mitt
"Revlon ColorStay™ Makeup for Combination/Oily Skin 30ml Medium Beige (Medium, Warm)",2,0,2,0.0,0.7272727272727273,15,True,False,False,False,False,11,False,True,False,True,revlon colorstay makeup combinationoily skin ml medium beige medium warm
vans black & white sk8-hi suede trainers UK 6,0,0,2,0.1428571428571428,0.1428571428571428,10,False,False,True,False,True,9,False,False,False,False,vans black white sk hi suede trainers uk
Brave Soul missouri skinny rib jumper in stripe,0,0,0,0.0,0.25,7,False,False,False,False,False,8,False,False,False,False,brave soul missouri skinny rib jumper stripe
New Era 9forty NY adjustable cap in black,1,0,1,0.125,0.375,7,False,False,False,False,True,8,False,False,False,False,new era forty ny adjustable cap black
Good Vibes Only (21x30),1,0,4,0.0,0.75,5,False,False,False,True,False,4,False,False,True,False,good vibes
Fragrance Mists - Midnight Bloom,2,0,0,0.0,1.0,5,False,False,False,False,False,5,False,False,False,False,fragrance mists midnight bloom
Penhaligon's Lavendula Eau de Parfum Spray 50ml,2,0,2,0.0,0.7142857142857143,7,True,False,False,False,False,7,False,True,False,True,penhaligons lavendula eau de parfum spray ml
L'Oreal Paris Miss Baby Roll Mascara,2,0,0,0.0,1.0,6,False,False,False,False,False,6,False,False,False,False,loreal paris miss baby roll mascara
Halfords - Click and Collect Airdrie,2,0,0,0.0,0.8,6,False,False,False,False,False,6,False,False,False,False,halfords click collect airdrie
Guerlain Mon Guerlain Eau de Parfum Spray 100ml / 3.3 fl.oz.,2,0,5,0.0,0.6,14,True,False,False,False,False,11,False,True,False,True,guerlain mon guerlain eau de parfum spray ml floz
Gould 3-Light Candle Style Chandelier,1,0,1,0.0,0.8,5,False,False,False,False,False,5,False,False,False,False,gould light candle style chandelier
Off White Quilted Chunky Footbed Sandals,1,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,white quilted chunky footbed sandals
Cropped Capped Sleeve T-Shirt,0,0,0,0.0,1.0,4,False,False,False,False,False,4,False,False,False,False,cropped capped sleeve shirt
ASOS DESIGN oversized long sleeve t-shirt with dragon and text front print in washed organic cotton,0,0,0,0.125,0.125,16,False,False,False,False,False,16,False,False,False,False,asos design oversized long sleeve shirt dragon text front print washed organic cotton
igor pink star sandals toddler UK 9,2,0,1,0.1666666666666666,0.1666666666666666,6,False,False,True,False,True,7,False,False,False,False,igor pink star sandals toddler uk
Dope Flush 2X-UP Goggle Snow Black W/All Black Green Mirror,1,0,1,0.1,0.9,11,False,False,False,False,True,10,False,False,False,False,dope flush goggle snow black wall black green mirror
Kovary 144cm Tripod Floor Lamp,1,0,3,0.0,0.8,4,False,False,False,False,False,5,True,False,False,False,kovary cm tripod floor lamp
Gepolsterte Sitzbank mit Stauraum Raine,1,0,0,0.0,0.8,4,False,False,False,False,False,5,False,False,False,False,gepolsterte sitzbank mit stauraum raine
x1 Baby Parasol Compatible with Hauck Colour: Grey Model: Fits All Models,1,0,1,0.0,0.8333333333333334,13,False,False,False,False,True,12,False,False,True,False,baby parasol compatible hauck colour grey model fits models
ASOS DESIGN long sleeve v neck tea blouse in animal print,0,0,0,0.2,0.2,10,False,False,False,False,False,11,False,False,False,False,asos design long sleeve neck tea blouse animal print
Fashion Toddler Kids Baby Girls 3D Flower Tops  Clothes Package included 1x Tops,2,0,2,0.0769230769230769,0.7692307692307693,13,False,False,False,False,False,13,False,False,False,False,fashion toddler kids baby girls flower tops clothes package included tops
Dr Martens silver 1460 boots youth UK 5,0,0,5,0.1428571428571428,0.4285714285714285,7,False,False,True,False,True,8,False,False,False,False,dr martens silver boots youth uk
Pure Series™ Pure Whey Protein™ Strawberry 1kg,2,0,1,0.0,0.8571428571428571,8,False,True,False,False,False,7,False,False,False,False,pure series pure whey protein strawberry kg
Foam Banana Fragrance Oil (Bottle Size: 50ml),2,0,2,0.0,0.7142857142857143,9,True,False,False,False,False,7,False,True,False,False,foam banana fragrance oil bottle size ml
Revolution High Gloss Nail Polish - Fawn,2,0,0,0.0,1.0,7,False,False,False,False,False,7,False,False,False,False,revolution high gloss nail polish fawn
x1 SIMON JERSEY Polywool Black Trouser Colour: Black Size: Size 8 Length: Regular,0,0,2,0.1666666666666666,0.9166666666666666,15,False,False,False,False,True,13,False,False,True,False,simon jersey polywool black trouser colour black size size length regular
By the Sea (30x40),1,0,4,0.0,0.5,5,False,False,False,True,False,4,False,False,True,False,sea
2020 Mouth Mask Lightweight Face Mask Scarf Sun Protection Mask Outdoor Riding Masks Protective Silk Scarf Handkerchief,0,0,4,0.0,0.9411764705882352,16,False,False,False,False,False,17,False,False,False,False,mouth mask lightweight face mask scarf sun protection mask outdoor riding masks protective silk scarf handkerchief
iPhone 8 - 256GB - Space Grey - Grade A,2,0,4,0.2,0.6,12,False,False,False,False,True,10,False,False,False,False,iphone gb space grey grade
nike black & white sunray adjust 5 sandals toddler UK 7.5,2,0,3,0.1111111111111111,0.1111111111111111,12,False,False,True,False,True,11,False,False,False,False,nike black white sunray adjust sandals toddler uk
Brazilian Crush Body Fragrance Mist - 90ml,2,0,2,0.0,0.8333333333333334,7,True,False,False,False,False,7,False,True,False,False,brazilian crush body fragrance mist ml
dr martens black romi trainers junior UK 12,0,0,2,0.125,0.125,7,False,False,True,False,True,8,False,False,False,False,dr martens black romi trainers junior uk
iPhone 8 256GB Space Gray,2,0,4,0.25,0.5,4,False,False,False,False,True,5,False,False,False,False,iphone gb space gray
Halo Gel Polish 8ml Wisteria,2,0,1,0.0,0.8,4,True,False,False,False,False,5,False,True,False,False,halo gel polish ml wisteria
Vans black & white old skool v leopard trainers toddler UK 9,2,0,1,0.1111111111111111,0.2222222222222222,12,False,False,True,False,True,12,False,False,False,False,vans black white old skool leopard trainers toddler uk
MAC False Lashes Waterproof Mascara - Stay Black!,2,0,0,0.1428571428571428,1.0,9,False,False,False,False,True,8,False,False,False,False,mac false lashes waterproof mascara stay black
Converse Chuck Taylor Lift Platform Heart black trainers,0,0,0,0.0,0.75,7,False,False,False,False,True,8,False,False,False,False,converse chuck taylor lift platform heart black trainers
x3 YuGiOh LEDDENB23 Quaking Mirror Force Condition: Mint / Near Mint,1,0,3,0.1,0.9,12,False,False,False,False,True,11,False,False,True,False,yugioh leddenb quaking mirror force condition mint near mint
Shawl Collar Houndstooth Overcoat,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,shawl collar houndstooth overcoat
MAN Signature Muscle Fit Jersey Polo,0,0,0,0.1666666666666666,1.0,5,False,False,False,False,False,6,False,False,False,False,man signature muscle fit jersey polo
1pc Desktop USB Humidifier,1,0,1,0.25,0.75,3,False,False,False,False,False,4,False,False,False,False,pc desktop usb humidifier
Rose gold wide fit platform sandals 6 Gold,0,0,1,0.0,0.2857142857142857,7,False,False,False,False,True,8,False,False,False,False,rose gold wide fit platform sandals gold
2017 Jungle Animal Kids Baby Nursery Child Home Decor Mural Wall Sticker Decal,1,0,4,0.0,0.9230769230769232,12,False,False,False,False,False,13,False,False,False,False,jungle animal kids baby nursery child home decor mural wall sticker decal
CASHMERE JUMPER WITH RIB DETAIL,0,0,0,1.0,1.0,4,False,False,False,False,False,5,False,False,False,False,cashmere jumper rib detail
Light Green V Neck Long Sleeve Bodysuit,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,light green neck long sleeve bodysuit
Box Hog 3 Shoes,0,0,1,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,box hog shoes
nike white & black air force 1 lv8 3 trainers toddler UK 8.5,2,0,5,0.1,0.1,14,False,False,True,False,True,13,False,False,False,False,nike white black air force lv trainers toddler uk
Apple iPhone 12 Pro Max 256GB - Pacific Blue (MGDF3B/A),2,0,6,0.2222222222222222,0.5555555555555556,13,False,False,False,False,True,10,False,False,False,False,apple iphone pro max gb pacific blue mgdfba
Guerriero Upholstered Ottoman Bed Frame,1,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,guerriero upholstered ottoman bed frame
FACE THE BEAT BRUSH COLLECTION,2,0,0,1.0,1.0,4,False,False,False,False,False,5,False,False,False,False,face beat brush collection
Curves Black Scoop Neck Vest,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,curves black scoop neck vest
x1 SikSilk L/S Core Gym Tee  Grey Marl MEN SIZES TOP: Extra Large,0,0,1,0.3076923076923077,0.9230769230769232,15,False,False,False,False,True,13,False,False,True,False,siksilk ls core gym tee grey marl men sizes top extra large
Miss Selfridge Petite tiered maxi dress in khaki,0,0,0,0.0,0.375,7,False,False,False,False,True,8,False,False,False,False,miss selfridge petite tiered maxi dress khaki
Girls Halterneck Tie Dye Romper,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,girls halterneck tie dye romper
Alien Invasion Fragrance Oil (Bottle Size: 100ml),2,0,3,0.0,0.7142857142857143,9,True,False,False,False,False,7,False,True,False,False,alien invasion fragrance oil bottle size ml
MYGEL by Mylee Neutrals Gel Polish Quad 4x10ml,2,0,3,0.125,0.75,7,True,False,False,False,False,8,False,True,True,True,mygel mylee neutrals gel polish quad xml
Yellow One Shoulder Strap Detail Bodycon Dress,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,yellow one shoulder strap detail bodycon dress
High Waisted Shaping BoyShort - Black / M,0,1,0,0.0,1.0,9,False,False,False,False,True,8,False,False,False,False,high waisted shaping boyshort black
x1 Pokemon Sword  Shield Base 189/202 Lapras V Full Art Condition: Mint / Near Mint,2,0,7,0.0,0.8461538461538461,18,False,False,False,False,True,15,False,False,True,False,pokemon sword shield base lapras full art condition mint near mint
