item,category,count_sizes,number_count,fraction_upper_words,fraction_upper_start_words,special_char_count,has_volume,has_weight,has_uk_size,has_area,has_color,spaces,has_cm,has_m,has_xn,has_french_combinations,item_processed
Black Ye Saint West Distressed T-Shirt Dress - 8 / BLACK,0,0,1,0.125,1.0,13,False,False,False,False,True,11,False,False,False,False,black ye saint west distressed shirt dress black
x1 Pokemon SM Celestial Storm 63/168 Shuppet Condition: Mint / Near Mint,2,0,6,0.09090909090909091,0.8181818181818182,14,False,False,False,False,True,12,False,False,True,False,pokemon sm celestial storm shuppet condition mint near mint
White Monte Carlo Slogan T Shirt,0,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,white monte carlo slogan shirt
Boys light blue Danny super skinny rip jeans 9 Yrs Blue,0,0,1,0.0,0.4,10,False,False,False,False,True,11,False,False,False,False,boys light blue danny super skinny rip jeans yrs blue
Woven Ruched Ruffle Cami Top,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,woven ruched ruffle cami top
Nike white wearallday trainers UK 6,0,0,1,0.2,0.4,5,False,False,True,False,True,6,False,False,False,False,nike white wearallday trainers uk
Galvan Folding Wooden Bistro Table,1,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,galvan folding wooden bistro table
Sanctuary Spa Covent Garden Fragrance Oil (Bottle Size: 50ml),2,0,2,0.0,0.7777777777777778,11,True,False,False,False,False,9,False,True,False,False,sanctuary spa covent garden fragrance oil bottle size ml
Yellow One Shoulder Strap Detail Bodycon Dress,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,yellow one shoulder strap detail bodycon dress
adidas burgundy campus trainers UK 11,0,0,2,0.16666666666666666,0.16666666666666666,5,False,False,True,False,False,6,False,False,False,False,adidas burgundy campus trainers uk
New Look muscle fit t-shirt in white,0,0,0,0.0,0.2857142857142857,7,False,False,False,False,True,7,False,False,False,False,new look muscle fit shirt white
Revolution Body Skincare Vitamin C Glow Body Scrub,2,0,0,0.0,1.0,7,False,False,False,False,False,8,False,False,False,False,revolution body skincare vitamin glow body scrub
PRO.conceal HD High Definition Concealer GC973 Creamy Beige 8g,2,0,4,0.2222222222222222,0.8888888888888888,9,False,True,False,False,False,9,False,False,False,False,proconceal hd high definition concealer gc creamy beige
Wauw Capow Black Shark King T-Shirt 3-4 years,0,0,2,0.0,0.75,9,False,False,False,False,True,8,False,False,False,False,wauw capow black shark king shirt years
x1 Olaplex No.5 Bond Maintenance Conditioner 250ml,2,0,5,0.0,0.7142857142857143,7,True,False,False,False,False,7,False,True,True,False,olaplex bond maintenance conditioner ml
1pc Hanging Storage Basket,1,0,1,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,pc hanging storage basket
Revolution Skincare 0.5% Retinol Super Serum with Rosehip Seed Oil,2,0,2,0.0,0.8,11,False,False,False,False,False,10,False,False,False,False,revolution skincare retinol super serum rosehip seed oil
WIDE-LEG ORGANIC COTTON-LINEN JUMPSUIT,0,0,0,1.0,1.0,5,False,False,False,False,False,4,False,False,False,False,wide leg organic cotton linen jumpsuit
Adjustable Quick Square 170mm (6.3/4in),1,0,6,0.0,0.6,8,False,False,False,False,False,5,False,True,False,False,adjustable quick square mm
DM Jupiter Dress - Black Small,0,0,0,0.2,1.0,6,False,False,False,False,True,6,False,False,False,False,dm jupiter dress black small
Rayner 2 Seater Sofa,1,0,1,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,rayner seater sofa
Darcy 3 Seater Sofa,1,0,1,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,darcy seater sofa
Marceline 2 Seater Sofa,1,0,1,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,marceline seater sofa
Hiram 3 Seater Sofa,1,0,1,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,hiram seater sofa
Long Lasting Liquid Lipstick 6g 6g,2,0,2,0.0,0.6666666666666666,5,False,True,False,False,False,6,False,False,False,False,long lasting liquid lipstick
Girls pink tie dye printed drawstring T-shirt 11-12 Yrs Pink,0,0,4,0.0,0.4,11,False,False,False,False,True,10,False,False,False,False,girls pink tie dye printed drawstring shirt yrs pink
Warehouse bonnie ditsy button front top in multi,0,0,0,0.0,0.125,7,False,False,False,False,False,8,False,False,False,False,warehouse bonnie ditsy button front top multi
Pure Series™ Natural Pure Whey Isolate™ 90 Chocolate 2.5kg,2,0,4,0.0,0.7777777777777778,11,False,True,False,False,False,9,False,False,False,False,pure series natural pure whey isolate chocolate kg
Sof Sole White Polish 90ml,2,0,2,0.0,0.8,4,True,False,False,False,True,5,False,True,False,False,sof sole white polish ml
Billy-John Dining Set with 6 Chairs,1,0,1,0.0,0.8,6,False,False,False,False,False,6,False,False,False,False,billy john dining set chairs
Eurohike Camper Compact Self Inflating Mat,2,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,True,eurohike camper compact self inflating mat
Barrona Ergonomic Office Chair,1,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,barrona ergonomic office chair
x1 BROWN BLACK  WRAP PONYTAIL CLIP IN HAIR EXTENSIONS 12 / 16 / 22 / 26 INCH Length: 22  150g,2,0,14,0.5294117647058824,0.5882352941176471,25,False,True,False,False,True,20,False,False,True,False,brown black wrap ponytail clip hair extensions inch length
Plus Oversized Raw Hem Cocoon Cardigan,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,plus oversized raw hem cocoon cardigan
Ginger Ray birthday let's eat cake candle,1,0,0,0.0,0.2857142857142857,7,False,False,False,False,False,7,False,False,False,False,ginger ray birthday lets eat cake candle
Plus Leopard Belted Scoop Swimsuit,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,plus leopard belted scoop swimsuit
ASOS DESIGN mix & match jersey rib & lace pyjama cami in pink,0,0,0,0.18181818181818182,0.18181818181818182,14,False,False,False,False,True,13,False,False,False,False,asos design mix match jersey rib lace pyjama cami pink
Girls yellow 'Lovely' t-shirt 7-8 Yrs Green,0,0,2,0.0,0.42857142857142855,10,False,False,False,False,True,7,False,False,False,False,girls yellow lovely shirt yrs green
Heart resin hoop earrings,0,0,0,0.0,0.25,3,False,False,False,False,False,4,False,False,False,False,heart resin hoop earrings
Double V-neck Floral Print Slip Dress,0,0,0,0.0,1.0,6,False,False,False,False,False,6,False,False,False,False,double neck floral print slip dress
1 x BLACK LACE CUT OUT G STRING BODYSUIT,0,0,1,1.0,1.0,8,False,False,False,False,True,9,False,False,False,False,black lace cut string bodysuit
Palmateer Folding Dining Set with 4 Chairs,1,0,1,0.0,0.8333333333333334,6,False,False,False,False,False,7,False,False,False,False,palmateer folding dining set chairs
Toilet Funny Culture High Drugged Drunk Girl Sexy Poster Wall Bar Home Decor Bathroom decoration,1,0,0,0.0,0.9333333333333333,14,False,False,False,False,False,15,False,False,False,False,toilet funny culture high drugged drunk girl sexy poster wall bar home decor bathroom decoration
Swanley Belted Dress In Black (S),0,0,0,0.16666666666666666,0.8333333333333334,7,False,False,False,False,True,6,False,False,False,False,swanley belted dress black
Floral Lace Bralet With Satin Shorts,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,floral lace bralet satin shorts
Paris EDIT Eyeshadow Palette,2,0,0,0.25,1.0,3,False,False,False,False,False,4,False,False,False,False,paris edit eyeshadow palette
Makeup Revolution Superdewy Tinted Moisturiser Medium,2,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,True,makeup revolution superdewy tinted moisturiser medium
FEG Wzmacniacz wzrostu rzęs Naturalne leczenie leków Lash Eye Lashes Serum Mascara Serum do rzęs Wydłużanie wzrostu brwi,2,0,0,0.05555555555555555,0.5555555555555556,17,False,False,False,False,False,18,False,False,False,False,feg wzmacniacz wzrostu rzęs naturalne leczenie leków lash eye lashes serum mascara serum rzęs wydłużanie wzrostu brwi
Croc Foot Bed Sliders,1,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,croc foot bed sliders
ASOS DESIGN co-ord knitted bralet with cup detail in oatmeal,0,0,0,0.2,0.2,10,False,False,False,False,False,10,False,False,False,False,asos design co ord knitted bralet cup detail oatmeal
Pokemon Booster Pack (10 Cards) - Sword and Shield Darkness Ablaze,2,0,2,0.0,0.8,13,False,False,False,False,False,11,False,False,False,False,pokemon booster pack cards sword shield darkness ablaze
Warehouse top zip half moon crossbody bag in green,0,0,0,0.0,0.1111111111111111,8,False,False,False,False,True,9,False,False,False,False,warehouse top zip half moon crossbody bag green
ASOS DESIGN Pokémon sport sock with Pikachu design,0,0,0,0.25,0.5,7,False,False,False,False,False,8,False,False,False,False,asos design pokémon sport sock pikachu design
Alderete Free-Standing Toilet Brush Set,2,0,0,0.0,1.0,5,False,False,False,False,False,5,False,False,False,False,alderete free standing toilet brush set
Big and Tall black skinny fit cargo trousers 44R Black,0,0,2,0.1,0.3,9,False,False,False,False,True,10,False,False,False,False,big tall black skinny fit cargo trousers black
x1 Brown Black Deluxe 20 Seamless Clip In Human Hair Extensions 200g,2,0,6,0.0,0.75,11,False,True,False,False,True,12,False,False,True,False,brown black deluxe seamless clip human hair extensions
Body To Body Scoop Neck Thong Bodysuit in Black,0,0,0,0.0,0.8888888888888888,8,False,False,False,False,True,9,False,False,False,False,body body scoop neck thong bodysuit black
Beige Ruched 3/4 Sleeve Blazer - M / BEIGE,0,1,2,0.16666666666666666,0.8333333333333334,11,False,False,False,False,False,9,False,False,False,False,beige ruched sleeve blazer beige
Marrakech Intense Eau de Toilette,2,0,0,0.0,0.8,4,False,False,False,False,False,5,False,False,False,True,marrakech intense eau de toilette
Revolution Skincare 10% Niacinamide + 1% Zinc SuperSized Blemish & Pore Refining Serum,2,0,3,0.0,0.8181818181818182,16,False,False,False,False,False,13,False,False,False,False,revolution skincare niacinamide zinc supersized blemish pore refining serum
Plus Basic Rib Oversized T-Shirt,0,0,0,0.0,1.0,5,False,False,False,False,False,5,False,False,False,False,plus basic rib oversized shirt
Maybelline Great Lash Mascara,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,maybelline great lash mascara
L'Oreal Paris Colorista Hair Makeup Blue Temporary Brunette Hair Colour,2,0,0,0.0,1.0,10,False,False,False,False,True,10,False,False,False,True,loreal paris colorista hair makeup blue temporary brunette hair colour
schuh black redeem flat shoes UK 5,0,0,1,0.16666666666666666,0.16666666666666666,6,False,False,True,False,True,7,False,False,False,False,schuh black redeem flat shoes uk
Barcelona 9 Seater Rattan Garden Furniture Dining Set In Grey - Grey No Rain Cover,1,0,1,0.0,1.0,15,False,False,False,False,True,15,False,False,False,False,barcelona seater rattan garden furniture dining set grey grey rain cover
Ditsy Floral Print Sweetheart Neck Dress,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,ditsy floral print sweetheart neck dress
MORPHE X JACLYN HILL DARK MAGIC EYESHADOW PALETTE,2,0,0,1.0,1.0,7,False,False,False,False,False,8,False,False,False,False,morphe jaclyn hill dark magic eyeshadow palette
TECHNIC EYESHADOW PALETTE - AFTER MIDNIGHT,2,0,0,1.0,1.0,6,False,False,False,False,False,6,False,False,False,False,technic eyeshadow palette midnight
Skinny Navy Pinstripe Suit Trousers,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,skinny navy pinstripe suit trousers
ASOS DESIGN 2 pack slouchy beanie in grey and black SAVE,0,0,1,0.3,0.3,10,False,False,False,False,True,11,False,False,False,False,asos design pack slouchy beanie grey black save
Rust Satin Twist Front Split Midi Skirt,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,rust satin twist front split midi skirt
Sonneti Girls' Cropped T-Shirt Junior,0,0,0,0.0,1.0,6,False,False,False,False,False,5,False,False,False,False,sonneti girls cropped shirt junior
Petite Contrast Stitch Lace Back Top,0,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,petite contrast stitch lace back top
Bloo Foam Aroma Fragranced Powder Rose & Apple Blossom 500g,2,0,3,0.0,0.8888888888888888,10,False,True,False,False,False,10,False,False,False,False,bloo foam aroma fragranced powder rose apple blossom
Airbrush Flawless Foundation - 2 Neutral,2,0,1,0.0,1.0,6,False,False,False,False,False,6,False,False,False,True,airbrush flawless foundation neutral
Replay Anbass Hyperflex Jeans Blue,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,replay anbass hyperflex jeans blue
Revolution Skincare Hydration Boost Moisture Gel with Watermelon,2,0,0,0.0,0.875,7,False,False,False,False,False,8,False,False,False,False,revolution skincare hydration boost moisture gel watermelon
Portland Divan Bed with 1000 Pocket Springs Deep Mattress FREE Headboard,1,0,4,0.09090909090909091,0.8181818181818182,10,False,False,False,False,False,11,False,False,False,False,portland divan bed pocket springs deep mattress free headboard
Mix Pattern iPhone Case,2,0,0,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,mix pattern iphone case
Revolution Skincare Hydrating Boost Cream - Watermelon,2,0,0,0.0,1.0,7,False,False,False,False,False,7,False,False,False,False,revolution skincare hydrating boost cream watermelon
"LullaBellz 22"" 5 Piece Blow Dry Clip In Hair Extensions Light Blonde",2,0,3,0.0,0.9090909090909091,12,False,False,False,False,False,12,False,False,False,False,lullabellz piece blow dry clip hair extensions light blonde
White 'Saint Paris' back print sweatshirt XS White,0,0,0,0.125,0.5,9,False,False,False,False,True,8,False,False,False,False,white saint paris back print sweatshirt xs white
Pure Series™ Pure Whey Protein™ Birthday Cake Flavour 500g,2,0,3,0.0,0.8888888888888888,10,False,True,False,False,False,9,False,False,False,False,pure series pure whey protein birthday cake flavour
x10 Collingwood Lighting GL100 1W Mini LED Ground Light  Stainless Steel  2 Facets / 1 Direction Lamp: 3000K,1,0,12,0.26666666666666666,0.8,21,False,False,False,False,False,18,False,False,True,False,collingwood lighting gl mini led ground light stainless steel facets direction lamp
Pack of 2 Chair Covers,1,0,1,0.0,0.75,4,False,False,False,False,False,5,False,False,False,False,pack chair covers
kickers black kick scuff hi boots toddler UK 9,2,0,1,0.125,0.125,8,False,False,True,False,True,9,False,False,False,False,kickers black kick scuff hi boots toddler uk
Benefit BADgal Bang Mascara,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,benefit badgal bang mascara
Firefly LOL Surprise Toothpaste 75ml,2,0,2,0.2,0.8,4,True,False,False,False,False,5,False,True,False,False,firefly lol surprise toothpaste ml
Black Slinky Ruched One Shoulder Mini Dress,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,black slinky ruched one shoulder mini dress
PRO.conceal HD High Definition Concealer 8g,2,0,1,0.16666666666666666,0.8333333333333334,6,False,True,False,False,False,6,False,False,False,False,proconceal hd high definition concealer
Gingham Mini Shirt Dress,0,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,gingham mini shirt dress
Charlotte Tilbury Airbrush Flawless Finish Powder 8g 1 Fair,2,0,2,0.0,0.875,8,False,True,False,False,False,9,False,False,False,False,charlotte tilbury airbrush flawless finish powder fair
Girls Cherry Embroidered Contrast Stitch Top,0,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,girls cherry embroidered contrast stitch top
Basic Midi Jersey Tube Skirt,0,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,basic midi jersey tube skirt
ASKET The T-Shirt Black XL-Long,0,0,0,0.2,1.0,6,False,False,False,False,True,5,False,False,False,False,asket shirt black xl long
1pc Random Silicone Brush,2,0,1,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,pc random silicone brush
PRETTYLITTLETHING Forest Green Embroidered Elastic Hem Cropped Hoodie,0,0,0,0.125,1.0,7,False,False,False,False,True,8,False,False,False,False,prettylittlething forest green embroidered elastic hem cropped hoodie
Double V-neck Ditsy Floral Slip Dress,0,0,0,0.0,1.0,6,False,False,False,False,False,6,False,False,False,False,double neck ditsy floral slip dress
Victoria's Secret Romantic Fragrance Mist 250ml,2,0,3,0.0,0.8333333333333334,6,True,False,False,False,False,6,False,True,False,False,victorias secret romantic fragrance mist ml
Silentnight Miracoil Geltex Mattress,1,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,silentnight miracoil geltex mattress
Poc Spine VPD 2.0 Jacket ( M ),0,1,2,0.2,0.8,10,False,False,False,False,False,8,False,False,False,False,poc spine vpd jacket
birkenstock black & white milano sandals toddler UK 6,2,0,1,0.14285714285714285,0.14285714285714285,9,False,False,True,False,True,9,False,False,False,False,birkenstock black white milano sandals toddler uk
Gymshark Fit Seamless Cropped Leggings - Smokey Grey/Light Blue - Small,0,0,0,0.0,1.0,13,False,False,False,False,True,11,False,False,False,False,gymshark fit seamless cropped leggings smokey greylight blue small
Brushed Supersoft Sweat Joggers,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,brushed supersoft sweat joggers
x1 Pokemon SM Team Up 069/181 Cosmog Condition: Mint / Near Mint,2,0,7,0.09090909090909091,0.8181818181818182,14,False,False,False,False,True,12,False,False,True,False,pokemon sm team cosmog condition mint near mint
Mophie iPhone 8 / 7 Juice Pack & Wireless Charging Base | Black,2,0,2,0.0,0.875,15,False,False,False,False,True,13,False,False,False,False,mophie iphone juice pack wireless charging base black
Apple iPhone 12 Pro Max 128GB - Gold (MGD93B/A),2,0,7,0.25,0.5,12,False,False,False,False,True,9,False,False,False,False,apple iphone pro max gb gold mgdba
Black Matte Faux Leather Leggings,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,True,black matte faux leather leggings
Black Mesh Balcony Bra & Thong - 34 / C / S,0,1,2,0.0,0.8333333333333334,15,False,False,False,False,True,12,False,False,False,False,black mesh balcony bra thong
iDeal Of Sweden Fashion Case iPhone 11 Pro Max Golden sand marble,2,0,2,0.0,0.5833333333333334,11,False,False,False,False,True,12,False,False,False,False,ideal sweden fashion case iphone pro max golden sand marble
Revolution Skincare 2% Salicylic and Fruit Enzymes Serum,2,0,1,0.0,0.75,8,False,False,False,False,False,8,False,False,False,False,revolution skincare salicylic fruit enzymes serum
Grey World Tour Surrender Slogan Washed T Shirt,0,0,0,0.0,1.0,7,False,False,False,False,True,8,False,False,False,False,grey world tour surrender slogan washed shirt
Colgate Deep Clean Whitening Toothpaste 100ml,2,0,3,0.0,0.8333333333333334,5,True,False,False,False,True,6,False,True,False,False,colgate deep clean whitening toothpaste ml
Guipure Lace Tie Back Halter Top & Floral Shorts,0,0,0,0.0,1.0,9,False,False,False,False,False,9,False,False,False,False,guipure lace tie back halter top floral shorts
1pc Room Buckle Holder Curtains Tieback Magnetic Pearl Beads Curtain Strap European Style Home Decor Modern,1,0,1,0.0,0.9375,15,False,False,False,False,False,16,False,False,False,True,pc room buckle holder curtains tieback magnetic pearl beads curtain strap european style home decor modern
TFNC bridesmaid exclusive open back scalloped lace dress in mink,0,0,0,0.1,0.1,9,False,False,False,False,False,10,False,False,False,False,tfnc bridesmaid exclusive open back scalloped lace dress mink
Julian Cot with Mattress,1,0,0,0.0,0.75,3,False,False,False,False,False,4,False,False,False,False,julian cot mattress
Marrakech Intense Eau de Parfum,2,0,0,0.0,0.8,4,False,False,False,False,False,5,False,False,False,True,marrakech intense eau de parfum
Croc Crossover Footbed Slider,1,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,croc crossover footbed slider
Natural Knitted Moses Basket & Mattress - White - FN010E,1,0,3,0.14285714285714285,1.0,12,False,False,False,False,True,10,False,False,False,False,natural knitted moses basket mattress white fne
COLLUSION maxi smock dress in tobacco,0,0,0,0.16666666666666666,0.16666666666666666,5,False,False,False,False,False,6,False,False,False,False,collusion maxi smock dress tobacco
Mini girls beige printed RI leggings 5 pack 2-3 Yrs Beige,0,0,3,0.1,0.4,11,False,False,False,False,False,11,False,False,False,False,mini girls beige printed ri leggings pack yrs beige
Nike Running Essentials Dri-FIT Element half zip top in navy,0,0,0,0.0,0.5,10,False,False,False,False,True,10,False,False,False,False,nike running essentials dri fit element half zip top navy
iPhone 11 Pro Lizard Rosa,2,0,2,0.0,0.6,4,False,False,False,False,False,5,False,False,False,False,iphone pro lizard rosa
Zen Garden Thai Buddha Head 5 Piece Glass Tealight Set,1,0,1,0.0,1.0,9,False,False,False,False,True,10,False,False,False,False,zen garden thai buddha head piece glass tealight set
Drama Queen Gel Polish,2,0,0,0.0,1.0,3,False,False,False,False,False,4,False,False,False,False,drama queen gel polish
Pieces cami mini dress in black,0,0,0,0.0,0.16666666666666666,5,False,False,False,False,True,6,False,False,False,False,pieces cami mini dress black
Plus Pocket Button Front Belted Cami Romper,0,0,0,0.0,1.0,6,False,False,False,False,False,7,False,False,False,False,plus pocket button front belted cami romper
Missguided barely there heeled sandals in silver,0,0,0,0.0,0.14285714285714285,6,False,False,False,False,True,7,False,False,False,False,missguided barely heeled sandals silver
Octasmart Plus Memory Foam Mattress,1,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,octasmart plus memory foam mattress
Warehouse ditsy daisy midi skirt in black,0,0,0,0.0,0.14285714285714285,6,False,False,False,False,True,7,False,False,False,False,warehouse ditsy daisy midi skirt black
MAC Mini MAC Traditional Matte Lipstick - Lady Danger,2,0,0,0.25,1.0,9,False,False,False,False,False,9,False,False,False,False,mac mini mac traditional matte lipstick lady danger
x1 Arthouse Calico Trellis Geometric Glitter Vinyl Navy Blue Wallpaper   Sample Request,1,0,1,0.0,0.9166666666666666,13,False,False,False,False,True,12,False,False,True,False,arthouse calico trellis geometric glitter vinyl navy blue wallpaper sample request
Apple iPhone 8 64GB Red UNLOCKED,2,0,3,0.4,0.6,5,False,False,False,False,True,6,False,False,False,False,apple iphone gb red unlocked
Asevi Fabric Conditioner - Puro Frescor 1.5L,2,0,2,0.16666666666666666,0.8333333333333334,8,False,False,False,False,False,7,False,False,False,False,asevi fabric conditioner puro frescor
Redken All Soft Mega Conditioner 1000ml,2,0,4,0.0,0.8333333333333334,5,True,False,False,False,True,6,False,True,False,False,redken soft mega conditioner ml
Blue Seam Corset Detail Denim Mini Skirt,0,0,0,0.0,1.0,6,False,False,False,False,True,7,False,False,False,False,blue seam corset detail denim mini skirt
Lily-Flame candle - Fairy Dust,1,0,0,0.0,0.75,6,False,False,False,False,False,5,False,False,False,False,lily flame candle fairy dust
Lepidolite Polished Tumblestone Healing Crystals - Crystal With Guide & Bag,2,0,0,0.0,1.0,12,False,False,False,False,False,11,False,False,False,False,lepidolite polished tumblestone healing crystals crystal guide bag
Puma Essentials Black Logo Leggings,0,0,0,0.0,1.0,4,False,False,False,False,True,5,False,False,False,False,puma essentials black logo leggings
Home Garden Lawn Patio Yard Outdoor Living Sun Shade Sail Canopy Waterproof Triangle Rectangle 3m*3m/3.6m*3.6m/2m*3m/4m*3m Well Packaged (5 Colors),1,0,11,0.0,0.8947368421052632,29,False,False,False,False,False,19,False,True,False,False,home garden lawn patio yard outdoor living sun shade sail canopy waterproof triangle rectangle mmmmmmmm well packaged colors
Brown Tie Detail Frill Edge Wrap Mini Skirt,0,0,0,0.0,1.0,7,False,False,False,False,True,8,False,False,False,False,brown tie detail frill edge wrap mini skirt
Bed Tidy in Fairies Design Bed Organiser,1,0,0,0.0,0.8571428571428571,6,False,False,False,False,False,7,False,False,False,False,bed tidy fairies design bed organiser
Revolution Skincare Colour Correcting Eye Cream,2,0,0,0.0,1.0,5,False,False,False,False,False,6,False,False,False,False,revolution skincare colour correcting eye cream
x1 Arthouse Painted Brick Pattern White Washed Realistic Mural Wallpaper 671100,1,0,7,0.0,0.8181818181818182,10,False,False,False,False,True,11,False,False,True,False,arthouse painted brick pattern white washed realistic mural wallpaper
Lexington Icons Original Hand Towel Teal Blue Teal Blue 30x50,1,0,4,0.0,0.9,9,False,False,False,False,True,10,False,False,True,False,lexington icons original hand towel teal blue teal blue
ASOS DESIGN co-ord polar fleece tapered joggers with abstract camo panels & utility pockets in black,0,0,0,0.13333333333333333,0.13333333333333333,17,False,False,False,False,True,16,False,False,False,False,asos design co ord polar fleece tapered joggers abstract camo panels utility pockets black
ASKET The Cotton Sweater Dark Navy XL-Short,0,0,0,0.14285714285714285,1.0,7,False,False,False,False,True,7,False,False,False,False,asket cotton sweater dark navy xl short
Petite blue acid wash paperbag Mom jeans 14 Blue,0,0,2,0.0,0.3333333333333333,8,False,False,False,False,True,9,False,False,False,False,petite blue acid wash paperbag mom jeans blue
igor pink star sandals toddler UK 7,2,0,1,0.16666666666666666,0.16666666666666666,6,False,False,True,False,True,7,False,False,False,False,igor pink star sandals toddler uk
igor pink star sandals toddler UK 5,2,0,1,0.16666666666666666,0.16666666666666666,6,False,False,True,False,True,7,False,False,False,False,igor pink star sandals toddler uk
Auryanna Fog Free Accent Mirror,1,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,auryanna fog free accent mirror
Folkston Dining Set with 2 Chairs and 1 Bench,1,0,2,0.0,0.7142857142857143,8,False,False,False,False,False,9,False,False,False,False,folkston dining set chairs bench
Needlestripe Room Darkening Single Curtain,1,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,needlestripe room darkening single curtain
x9 Grandeco Lauretta Damask Pattern Wallpaper Leaf Glitter Motif Textured Vinyl 130304,1,0,7,0.0,0.8333333333333334,11,False,False,False,False,True,12,False,False,True,False,grandeco lauretta damask pattern wallpaper leaf glitter motif textured vinyl
Sleek MakeUP Face Form Bronzer - Literally,2,0,0,0.0,1.0,7,False,False,False,False,False,7,False,False,False,True,sleek makeup face form bronzer literally
Petite Black Faux Leather Jogger Trousers,0,0,0,0.0,1.0,5,False,False,False,False,True,6,False,False,False,True,petite black faux leather jogger trousers
Essie Unicorn Dreams Pastels Nail Polish Duo Kit SAVE 30%,2,0,2,0.1,0.9,10,False,False,False,False,False,10,False,False,False,False,essie unicorn dreams pastels nail polish duo kit save
Sally Hansen Good Kind Pure Nail Polish - Almond Tan,2,0,0,0.0,1.0,10,False,False,False,False,False,10,False,False,False,False,sally hansen good kind pure nail polish almond tan
Rowan Pink Plant Pots 2 Pack,1,0,1,0.0,1.0,5,False,False,False,False,True,6,False,False,False,False,rowan pink plant pots pack
SKIN FETISH: SUBLIME PERFECTION CONCEALER,2,0,0,1.0,1.0,5,False,False,False,False,True,5,False,False,False,False,skin fetish sublime perfection concealer
"Stronger With You Cologne by Giorgio Armani, 3.4 oz Eau De Toilette Spray for Men",2,0,2,0.0,0.7333333333333333,16,False,False,False,False,False,15,False,False,False,True,stronger cologne giorgio armani oz eau de toilette spray men
Popular Lil Peep Poster Retro Kraftpaper Rapper Poster Art Painting Funny Fancy Wall Sticker for Coffee House Bar,1,0,0,0.0,0.9444444444444444,17,False,False,False,False,False,18,False,False,False,False,popular lil peep poster retro kraftpaper rapper poster art painting funny fancy wall sticker coffee house bar
x1 Pokemon Boundaries Crossed 102/149 White Kyurem NonHolo Condition: Good,2,0,7,0.0,0.8,11,False,False,False,False,True,10,False,False,True,False,pokemon boundaries crossed white kyurem nonholo condition good
LYOCELL-MIX KNOT DRAPE DRESS,0,0,0,1.0,1.0,4,False,False,False,False,False,4,False,False,False,False,lyocell mix knot drape dress
schuh black adam chunky chelsea boots UK 5,0,0,1,0.14285714285714285,0.14285714285714285,7,False,False,True,False,True,8,False,False,False,False,schuh black adam chunky chelsea boots uk
Frazee Fog Free Accent Mirror,1,0,0,0.0,1.0,4,False,False,False,False,False,5,False,False,False,False,frazee fog free accent mirror
2Pcs  Screen Protector Hydrogel Film for IPhone 11 11Pro 11Promax 6 6s 7 8 Plus X Xs Xr Xsmax Samsung S7 S8 S9 S10 Plus Note8 Note9 Note10 Plus HUAWEI P20 P30 Mate20 Etc,2,0,26,0.23333333333333334,0.8,34,False,False,False,False,False,34,False,False,False,False,pcs screen protector hydrogel film iphone pro promax plus xs xr xsmax samsung plus note note note plus huawei mate etc
